No.	Accession	Taxon name
4271	GCA_002902425.1	Staphylococcus aureus subsp. anaerobius
4272	GCA_002902445.1	Staphylococcus succinus subsp. casei
4273	GCA_002902465.1	Staphylococcus hominis subsp. novobiosepticus
4274	GCA_002902545.1	Staphylococcus saprophyticus subsp. bovis
4275	GCA_002902665.1	Macrococcus caseolyticus subsp. caseolyticus
4276	GCA_002902685.1	Staphylococcus pettenkoferi
4277	GCA_002902925.1	Paraburkholderia terrae
4278	GCA_002902965.1	Paraburkholderia hospita
4279	GCA_002903165.1	Pseudomonas oceani
4280	GCA_002906155.1	Pseudomonas laurylsulfativorans
4281	GCA_002906165.1	Labrenzia marina
4282	GCA_002906655.1	Vibrio hyugaensis
4283	GCA_002907365.1	Lactobacillus sanfranciscensis
4284	GCA_002907375.1	Lactobacillus lindneri
4285	GCA_002909235.1	Arenibacter catalasegens
4286	GCA_002909375.1	Cryobacterium zongtaii
4287	GCA_002911015.1	Streptomyces populi
4288	GCA_002915175.1	Agrobacterium rosae
4289	GCA_002917095.1	Paraburkholderia eburnea
4290	GCA_002917885.1	Flavobacterium croceum
4291	GCA_002917925.1	Roseovarius confluentis
4292	GCA_002920895.1	Flavobacterium alvei
4293	GCA_002921145.1	Avibacterium endocarditidis
4294	GCA_002924615.1	Petrotoga halophila
4295	GCA_002925845.1	Roseovarius nitratireducens
4296	GCA_002925905.1	Klebsiella michiganensis
4297	GCA_002926065.1	Jeotgalibacillus proteolyticus
4298	GCA_002926165.1	Micromonospora chalcea
4299	GCA_002927275.1	Arthrobacter pityocampae
4300	GCA_002930105.1	Halomonas saliphila
4301	GCA_002930145.1	Mesoplasma corruscae
4302	GCA_002932875.1	Rathayibacter tritici
4303	GCA_002933275.1	Marinobacter maroccanus
4304	GCA_002934045.1	Vibrio gangliei
4305	GCA_002934265.1	Actinokineospora auranticolor
4306	GCA_002934455.1	Trinickia symbiotica
4307	GCA_002934545.1	Bacteroides xylanolyticus
4308	GCA_002934625.1	Kineococcus xinjiangensis
4309	GCA_002934685.1	Pseudomonas bohemica
4310	GCA_002936985.1	Microterricola pindariensis
4311	GCA_002938425.1	Blastococcus atacamensis
4312	GCA_002939185.1	Enterobacter sichuanensis
4313	GCA_002939705.1	Xanthomonas albilineans
4314	GCA_002939755.1	Xanthomonas bromi
4315	GCA_002939865.1	Xanthomonas dyei
4316	GCA_002939885.1	Xanthomonas cucurbitae
4317	GCA_002939895.1	Xanthomonas hyacinthi
4318	GCA_002939985.1	Xanthomonas cynarae
4319	GCA_002940065.1	Xanthomonas populi
4320	GCA_002940085.1	Xanthomonas sacchari
4321	GCA_002940605.1	Xanthomonas theicola
4322	GCA_002943715.1	Polaribacter filamentus
4323	GCA_002946735.1	Shigella boydii
4324	GCA_002946835.1	Streptomyces dengpaensis
4325	GCA_002949675.1	Shigella dysenteriae
4326	GCA_002950215.1	Shigella flexneri
4327	GCA_002950395.1	Shigella sonnei
4328	GCA_002950575.1	Pontimonas salivibrio
4329	GCA_002953195.1	Mixta gaviniae
4330	GCA_002954225.1	Arthrobacter ruber
4331	GCA_002954245.1	Cryobacterium aureum
4332	GCA_002954345.1	Nonlabens xylanidelens
4333	GCA_002954355.1	Nonlabens tegetincola
4334	GCA_002954455.1	Photobacterium aquimaris
4335	GCA_002954605.1	Polaribacter butkevichii
4336	GCA_002954645.1	Polaribacter gangjinensis
4337	GCA_002954685.1	Polaribacter porphyrae
4338	GCA_002954725.1	Photobacterium phosphoreum
4339	GCA_002954765.1	Nonlabens arenilitoris
4340	GCA_002954775.1	Streptomyces geranii
4341	GCA_002959615.1	Ruminococcus gnavus
4342	GCA_002959775.1	Veillonella rogosae
4343	GCA_002959855.1	Veillonella denticariosi
4344	GCA_002959895.1	Veillonella infantium
4345	GCA_002964605.1	Vallitalea okinawensis
4346	GCA_002968015.1	Massilia phosphatilytica
4347	GCA_002968575.1	Neorhizobium huautlense
4348	GCA_002980525.1	Sphingobacterium haloxyli
4349	GCA_002980575.1	Sphingobacterium gobiense
4350	GCA_002980595.1	Malikia granosa
4351	GCA_002982115.1	Lysinibacillus sphaericus
4352	GCA_002982135.1	Pediococcus inopinatus
4353	GCA_002982315.1	Leucobacter massiliensis
4354	GCA_002992955.1	Arcobacter cryaerophilus
4355	GCA_002993325.1	Alteromonas gracilis
4356	GCA_002993365.1	Alteromonas alba
4357	GCA_002993965.1	Lactobacillus timberlakei
4358	GCA_002993975.1	Lactobacillus micheneri
4359	GCA_002994005.1	Lactobacillus quenuiae
4360	GCA_002995495.1	Actinocorallia populi
4361	GCA_002995745.1	Clostridium vincentii
4362	GCA_002995755.1	Moorella humiferrea
4363	GCA_002995785.1	Clostridium liquoris
4364	GCA_002995795.1	Clostridium thermopalmarium
4365	GCA_002995845.1	Clostridium luticellarii
4366	GCA_002998435.1	Bacteroides zoogleoformans
4367	GCA_003001695.1	Muricauda pacifica
4368	GCA_003001815.1	Actinoplanes italicus
4369	GCA_003001935.1	Nonomuraea fuscirosea
4370	GCA_003001955.1	Prauserella shujinwangii
4371	GCA_003002055.1	Kineococcus rhizosphaerae
4372	GCA_003002065.1	Pseudosporangium ferrugineum
4373	GCA_003002095.1	Allonocardiopsis opalescens
4374	GCA_003002115.1	Paraburkholderia insulsa
4375	GCA_003002815.1	Umezawaea tangerina
4376	GCA_003002915.1	Geodermatophilus tzadiensis
4377	GCA_003002925.1	Halomonas songnenensis
4378	GCA_003002955.1	Glycomyces artemisiae
4379	GCA_003003155.1	Flavobacterium granuli
4380	GCA_003003265.1	Glaciihabitans tibetensis
4381	GCA_003003285.1	Yoonia maritima
4382	GCA_003006155.1	Salinicola tamaricis
4383	GCA_003007675.1	Marinobacter fuscus
4384	GCA_003007685.1	Marinobacter halophilus
4385	GCA_003007715.1	Marinobacter shengliensis
4386	GCA_003008425.1	Mesoflavibacter aestuarii
4387	GCA_003008595.1	Simplicispira suum
4388	GCA_003008695.1	Trichococcus alkaliphilus
4389	GCA_003010495.1	Megasphaera elsdenii
4390	GCA_003010935.1	Phyllobacterium endophyticum
4391	GCA_003010955.1	Phyllobacterium brassicacearum
4392	GCA_003010965.1	Phyllobacterium sophorae
4393	GCA_003011895.2	Massilia glaciei
4394	GCA_003012055.1	Peptostreptococcus russellii
4395	GCA_003012705.1	Mesorhizobium soli
4396	GCA_003012735.1	Sphingomonas deserti
4397	GCA_003012745.1	Mesorhizobium ephedrae
4398	GCA_003012815.1	Sphingosinicella vermicomposti
4399	GCA_003012915.1	Staphylococcus felis
4400	GCA_003012935.1	Pannonibacter carbonis
4401	GCA_003013245.1	Neisseria iguanae
4402	GCA_003014475.1	Shimia abyssi
4403	GCA_003014485.1	Murinocardiopsis flavida
4404	GCA_003014535.1	Taibaiella chishuiensis
4405	GCA_003014575.1	Cecembia rubra
4406	GCA_003014595.1	Chitinophaga ginsengisoli
4407	GCA_003014675.1	Labedella gwakjiensis
4408	GCA_003014695.1	Dyadobacter jiangsuensis
4409	GCA_003014735.1	Saccharothrix carnea
4410	GCA_003014755.1	Chitinophaga niastensis
4411	GCA_003015125.1	Caulobacter segnis
4412	GCA_003015205.1	Campylobacter blaseri
4413	GCA_003019255.1	Staphylococcus kloosii
4414	GCA_003019275.1	Staphylococcus muscae
4415	GCA_003019675.1	Fusobacterium ulcerans
4416	GCA_003019695.1	Fusobacterium gonidiaformans
4417	GCA_003020585.1	Chryseobacterium aurantiacum
4418	GCA_003024155.1	Gramella fulva
4419	GCA_003024515.1	Acinetobacter sichuanensis
4420	GCA_003024655.1	Clostridium lavalense
4421	GCA_003024675.1	Faecalibacillus faecis
4422	GCA_003025005.1	Brumimicrobium mesophilum
4423	GCA_003025495.1	Photobacterium jeanii
4424	GCA_003025595.1	Photobacterium ganghwense
4425	GCA_003025615.1	Photobacterium frigidiphilum
4426	GCA_003026215.1	Photobacterium indicum
4427	GCA_003026235.1	Photobacterium leiognathi
4428	GCA_003026355.1	Photobacterium kishitanii
4429	GCA_003026365.1	Photobacterium angustum
4430	GCA_003026395.1	Photobacterium iliopiscarium
4431	GCA_003026435.1	Photobacterium swingsii
4432	GCA_003026455.1	Photobacterium rosenbergii
4433	GCA_003026475.1	Photobacterium lipolyticum
4434	GCA_003026495.1	Photobacterium sanctipauli
4435	GCA_003028315.1	Neisseria mucosa
4436	GCA_003028395.1	Pectobacterium punjabense
4437	GCA_003028855.1	Massilia armeniaca
4438	GCA_003029735.1	Pedobacter yulinensis
4439	GCA_003030305.1	Cutibacterium acnes subsp. acnes
4440	GCA_003030465.1	Thauera aromatica
4441	GCA_003034225.1	Sphingomonas fennica
4442	GCA_003034915.1	Mesorhizobium helmanticense
4443	GCA_003034965.1	Rhodobacter blasticus
4444	GCA_003044275.1	Rathayibacter caricis
4445	GCA_003045775.1	Halomonas litopenaei
4446	GCA_003046185.1	Phreatobacter oligotrophus
4447	GCA_003046295.1	Sphingomonas aerolata
4448	GCA_003046325.1	Rhodobacter johrii
4449	GCA_003046425.1	Leptospira borgpetersenii
4450	GCA_003046545.1	Rhodovulum imhoffii
4451	GCA_003046585.1	Nitrosomonas aestuarii
4452	GCA_003047065.1	Lactobacillus acidophilus
4453	GCA_003047265.1	Nocardioides terrigena
4454	GCA_003047285.1	Nocardioides allogilvus
4455	GCA_003047295.1	Nocardioides sediminis
4456	GCA_003049505.1	Lysinibacillus meyeri
4457	GCA_003049525.1	Lysinibacillus fusiformis
4458	GCA_003049565.1	Lysinibacillus tabacifolii
4459	GCA_003049575.1	Lysinibacillus parviboronicapiens
4460	GCA_003049645.1	Lysinibacillus fluoroglycofenilyticus
4461	GCA_003049665.1	Lysinibacillus mangiferihumi
4462	GCA_003049685.2	Ochrobactrum pituitosum
4463	GCA_003049785.1	Dickeya dadantii subsp. dadantii
4464	GCA_003050615.1	Sphingomonas oleivorans
4465	GCA_003050705.1	Sphingomonas aurantiaca
4466	GCA_003050755.1	Mucilaginibacter yixingensis
4467	GCA_003050905.1	Rhodobacter azotoformans
4468	GCA_003051085.1	Trichococcus patagoniensis
4469	GCA_003051105.1	Nitrosomonas nitrosa
4470	GCA_003052605.1	Pseudomonas indoloxydans
4471	GCA_003053525.1	Rhodobacter aestuarii
4472	GCA_003053725.1	Rhodovulum kholense
4473	GCA_003053745.1	Sphingomonas faeni
4474	GCA_003053965.1	Saccharopolyspora kobensis
4475	GCA_003054005.1	Pararhodobacter aggregans
4476	GCA_003054025.1	Capnocytophaga leadbetteri
4477	GCA_003054045.1	Sphingobacterium faecium
4478	GCA_003054055.1	Pontibacter mucosus
4479	GCA_003054195.1	Gemmobacter caeni
4480	GCA_003054325.1	Sulfitobacter mediterraneus
4481	GCA_003054555.1	Streptomyces lunaelactis
4482	GCA_003055085.1	Bacillus sporothermodurans
4483	GCA_003055625.1	Flavobacterium magnum
4484	GCA_003056305.1	Halomonas denitrificans
4485	GCA_003057675.2	Pantoea dispersa
4486	GCA_003057875.1	Nocardioides currus
4487	GCA_003063295.1	Arcobacter lacus
4488	GCA_003063455.1	Limnohabitans parvus
4489	GCA_003064105.1	Xanthomonas hortorum
4490	GCA_003065365.1	Polynucleobacter difficilis
4491	GCA_003065385.1	Polynucleobacter acidiphobus
4492	GCA_003065425.1	Mycetocola zhujimingii
4493	GCA_003065485.1	Salinibacterium hongtaonis
4494	GCA_003067705.1	Planctomonas deserti
4495	GCA_003071065.1	Sphingobacterium athyrii
4496	GCA_003071345.1	Chitinophaga parva
4497	GCA_003071385.1	Chitinophaga costaii
4498	GCA_003072505.1	Polynucleobacter rarus
4499	GCA_003073115.1	Acuticoccus kandeliae
4500	GCA_003073135.1	Euzebya rosea
4501	GCA_003073145.1	Acuticoccus yangtzensis
4502	GCA_003073175.1	Bacillus acanthi
4503	GCA_003075095.1	Blastococcus litoris
4504	GCA_003076135.1	Nocardioides gansuensis
4505	GCA_003076455.1	Flavobacterium faecale
4506	GCA_003076475.1	Flavobacterium kingsejongi
4507	GCA_003076635.1	Sphingobacterium corticibacter
4508	GCA_003086355.2	Streptococcus chenjunshii
4509	GCA_003096035.1	Flavobacterium album
4510	GCA_003096075.1	Dietzia lutea
4511	GCA_003096095.1	Dietzia psychralcaliphila
4512	GCA_003096175.1	Clostridium drakei
4513	GCA_003096355.1	Pontibacter virosus
4514	GCA_003096675.1	Actinomycetospora cinnamomea
4515	GCA_003096695.1	Porphyromonas loveana
4516	GCA_003096815.1	Prevotella colorans
4517	GCA_003096955.1	Williamsia marianensis
4518	GCA_003096995.1	Pasteurella langaaensis
4519	GCA_003097495.1	Amnibacterium flavum
4520	GCA_003097535.1	Flavobacterium pallidum
4521	GCA_003097715.1	Bacillus safensis subsp. safensis
4522	GCA_003100395.1	Aquabacterium olei
4523	GCA_003112515.1	Streptomyces fragilis
4524	GCA_003112535.1	Streptomyces rishiriensis
4525	GCA_003112555.1	Streptomyces coelicoflavus
4526	GCA_003112575.1	Streptomyces diastaticus subsp. ardesiacus
4527	GCA_003112595.1	Streptomyces rubrogriseus
4528	GCA_003112615.1	Lactobacillus kosoi
4529	GCA_003113265.1	Methylosinus sporium
4530	GCA_003116585.1	Ruegeria kandeliae
4531	GCA_003116835.1	Lactococcus termiticola
4532	GCA_003121295.1	Streptomyces orinoci
4533	GCA_003121845.1	Ignatzschineria ureiclastica
4534	GCA_003121925.1	Ignatzschineria indica
4535	GCA_003122085.1	Marinicauda salina
4536	GCA_003122215.1	Pararhodobacter marinus
4537	GCA_003122365.1	Streptomyces spongiicola
4538	GCA_003122385.1	Flavobacterium crocinum
4539	GCA_003124035.1	Kocuria rosea
4540	GCA_003124125.1	Lactobacillus bambusae
4541	GCA_003129465.1	Sphingosinicella humi
4542	GCA_003129905.1	Bifidobacterium callitrichidarum
4543	GCA_003129925.1	Bifidobacterium catulorum
4544	GCA_003130255.1	Aggregatibacter kilianii
4545	GCA_003130585.1	Brachybacterium endophyticum
4546	GCA_003131265.1	Cutibacterium acnes subsp. elongatum
4547	GCA_003143975.1	Kurthia sibirica
4548	GCA_003144325.1	Proteus terrae
4549	GCA_003144395.1	Proteus faecis
4550	GCA_003144405.1	Proteus cibi
4551	GCA_003144475.1	Proteus hauseri
4552	GCA_003144495.1	Proteus cibarius
4553	GCA_003148385.1	Flavobacterium sediminis
4554	GCA_003148415.1	Bacillus subtilis subsp. inaquosorum
4555	GCA_003148475.1	Pseudaminobacter salicylatoxidans
4556	GCA_003148495.1	Mesorhizobium loti
4557	GCA_003148585.1	Psychrobacter immobilis
4558	GCA_003148865.1	Lentzea deserti
4559	GCA_003149145.1	Quadrisphaera granulorum
4560	GCA_003149195.1	Branchiibius hedensis
4561	GCA_003149515.1	Hymenobacter nivis
4562	GCA_003149535.1	Falsochrobactrum shanghaiense
4563	GCA_003150835.1	Phenylobacterium parvum
4564	GCA_003173015.1	Deinococcus irradiatisoli
4565	GCA_003173035.1	Zavarzinia aquatilis
4566	GCA_003173595.1	Pedobacter yonginense
4567	GCA_003182135.1	Nocardia neocaledoniensis
4568	GCA_003182255.1	Paenibacillus cellulosilyticus
4569	GCA_003182415.1	Actinokineospora mzabensis
4570	GCA_003182485.1	Geodermatophilus normandii
4571	GCA_003184185.1	Legionella qingyii
4572	GCA_003185895.1	Cryobacterium arcticum
4573	GCA_003185915.1	Arthrobacter psychrochitiniphilus
4574	GCA_003194585.1	Nocardioides daejeonensis
4575	GCA_003194605.1	Nocardioides gilvus
4576	GCA_003194625.1	Nocardioides solisilvae
4577	GCA_003201715.1	Prevotella shahii
4578	GCA_003201955.1	Blastomonas natatoria
4579	GCA_003202005.1	Williamsia faeni
4580	GCA_003202065.1	Nocardia tenerifensis
4581	GCA_003202155.1	Marinifilum breve
4582	GCA_003202165.1	Halomonas heilongjiangensis
4583	GCA_003202275.1	Prauserella coralliicola
4584	GCA_003202285.1	Prauserella muralis
4585	GCA_003202405.1	Flavobacterium hydrophilum
4586	GCA_003202435.1	Flavobacterium cheongpyeongense
4587	GCA_003205195.1	Rhizobium wuzhouense
4588	GCA_003206045.1	Salinicola lusitanus
4589	GCA_003206065.1	Salinicola halimionae
4590	GCA_003206115.1	Salinicola socius
4591	GCA_003206135.1	Salinicola salarius
4592	GCA_003206155.1	Salinicola halophilus
4593	GCA_003206475.1	Komagataeibacter maltaceti
4594	GCA_003206495.1	Gluconacetobacter entanii
4595	GCA_003206575.1	Salinicola endophyticus
4596	GCA_003206645.1	Salinicola aestuarinus
4597	GCA_003206715.1	Salinicola peritrichatus
4598	GCA_003207795.1	Komagataeibacter nataicola
4599	GCA_003207815.1	Komagataeibacter oboediens
4600	GCA_003207825.1	Komagataeibacter saccharivorans
4601	GCA_003207855.1	Komagataeibacter rhaeticus
4602	GCA_003207865.1	Komagataeibacter sucrofermentans
4603	GCA_003207895.1	Komagataeibacter swingsii
4604	GCA_003207955.1	Komagataeibacter pomaceti
4605	GCA_003208215.1	Marinomonas alcarazii
4606	GCA_003217155.1	Psychrobacter fozii
4607	GCA_003217175.1	Shewanella chilikensis
4608	GCA_003217215.1	Winogradskyella epiphytica
4609	GCA_003217235.1	Phyllobacterium leguminum
4610	GCA_003217295.1	Lysinibacillus chungkukjangi
4611	GCA_003217325.1	Rhodopseudomonas faecalis
4612	GCA_003217355.1	Rhodobacter viridis
4613	GCA_003217475.1	Williamsia limnetica
4614	GCA_003217495.1	Paenibacillus barcinonensis
4615	GCA_003217515.1	Deinococcus yavapaiensis
4616	GCA_003217635.1	Arthrobacter stackebrandtii
4617	GCA_003219795.1	Arthrobacter psychrolactophilus
4618	GCA_003219815.1	Arthrobacter livingstonensis
4619	GCA_003226565.1	Azoarcus communis
4620	GCA_003226595.1	Modestobacter versicolor
4621	GCA_003226895.1	Kocuria tytonis
4622	GCA_003231305.1	Pseudomonas sichuanensis
4623	GCA_003236305.1	Micromonospora endophytica
4624	GCA_003240585.1	Rhizobium tubonense
4625	GCA_003245365.1	Helicobacter valdiviensis
4626	GCA_003253475.1	Micromonospora phaseoli
4627	GCA_003253485.1	Algoriphagus aquaeductus
4628	GCA_003254505.1	Phenylobacterium hankyongense
4629	GCA_003254525.1	Phenylobacterium kunshanense
4630	GCA_003254545.1	Flavobacterium tistrianum
4631	GCA_003254565.1	Flavobacterium nitrogenifigens
4632	GCA_003254575.1	Mycobacterium kyogaense
4633	GCA_003254585.1	Flavobacterium sharifuzzamanii
4634	GCA_003254625.1	Flavobacterium ginsenosidimutans
4635	GCA_003254705.1	Phenylobacterium deserti
4636	GCA_003254745.1	Flavobacterium aquariorum
4637	GCA_003258295.1	Streptacidiphilus pinicola
4638	GCA_003258515.1	Marinobacter bohaiensis
4639	GCA_003258605.2	Streptacidiphilus bronchialis
4640	GCA_003258805.1	Rhodoplanes elegans
4641	GCA_003258855.1	Rhodoplanes piscinae
4642	GCA_003259175.1	Marinomonas shanghaiensis
4643	GCA_003259185.1	Alcanivorax indicus
4644	GCA_003259195.1	Paracoccus sediminilitoris
4645	GCA_003259225.1	Marinomonas arctica
4646	GCA_003259435.1	Chitinophaga dinghuensis
4647	GCA_003259675.1	Macrococcus bohemicus
4648	GCA_003259695.1	Macrococcus epidermidis
4649	GCA_003259835.1	Flavobacterium aquaticum
4650	GCA_003259845.1	Actinoplanes lutulentus
4651	GCA_003260025.1	Microbispora triticiradicis
4652	GCA_003260205.1	Winogradskyella tangerina
4653	GCA_003261055.1	Streptomyces cadmiisoli
4654	GCA_003261635.1	Kribbella monticola
4655	GCA_003263775.1	Vibrio maritimus
4656	GCA_003263785.1	Vibrio variabilis
4657	GCA_003263845.1	Vibrio aestivus
4658	GCA_003264365.1	Micromonospora noduli
4659	GCA_003265345.1	Lentzea terrae
4660	GCA_003265665.1	Streptomyces qinglanensis
4661	GCA_003265685.1	Piscinibacter caeni
4662	GCA_003265965.1	Rhodovulum viride
4663	GCA_003268025.1	Paenibacillus montanisoli
4664	GCA_003268635.1	Paenibacillus seodonensis
4665	GCA_003268675.1	Streptomyces bacillaris
4666	GCA_003268815.1	Flavobacterium lacus
4667	GCA_003268855.1	Flavobacterium aciduliphilum
4668	GCA_003269035.1	Paraburkholderia bryophila
4669	GCA_003269295.1	Lentzea atacamensis
4670	GCA_003270085.1	Streptomyces triticisoli
4671	GCA_003285015.1	Paenibacillus contaminans
4672	GCA_003285545.1	Sinomicrobium soli
4673	GCA_003285565.1	Corynebacterium heidelbergense
4674	GCA_003286395.1	Paraburkholderia dokdonella
4675	GCA_003286915.1	Chryseolinea flava
4676	GCA_003287395.1	Sphingomonas aeria
4677	GCA_003287575.1	Photorhabdus laumondii subsp. clarkei
4678	GCA_003287735.1	Photorhabdus bodei
4679	GCA_003288095.1	Rhodococcus biphenylivorans
4680	GCA_003289475.1	Campylobacter hyointestinalis subsp. lawsonii
4681	GCA_003289645.1	Actinomadura craniellae
4682	GCA_003289925.1	Planococcus maitriensis
4683	GCA_003289945.1	Mesorhizobium hawassense
4684	GCA_003289955.1	Planococcus halotolerans
4685	GCA_003289965.1	Mesorhizobium atlanticum
4686	GCA_003290025.1	Pseudogemmobacter bohemicus
4687	GCA_003290125.1	Microvirga flavescens
4688	GCA_003290185.1	Chryseobacterium lathyri
4689	GCA_003290385.1	Actinobacillus pleuropneumoniae
4690	GCA_003293675.1	Gardnerella leopoldii
4691	GCA_003293845.1	Flavobacterium tibetense
4692	GCA_003308995.1	Chitinophaga flava
4693	GCA_003312425.1	Flavobacterium psychrolimnae
4694	GCA_003312875.1	Amycolatopsis albispora
4695	GCA_003313325.1	Pedobacter namyangjuensis
4696	GCA_003313335.1	Nubsella zeaxanthinifaciens
4697	GCA_003313385.1	Pedobacter chitinilyticus
4698	GCA_003313505.1	Pedobacter nanyangensis
4699	GCA_003314975.1	Marinomonas aquiplantarum
4700	GCA_003315035.1	Nocardia puris
4701	GCA_003315095.1	Achromobacter marplatensis
4702	GCA_003315195.1	Sutterella wadsworthensis
4703	GCA_003315235.1	Neisseria gonorrhoeae
4704	GCA_003315295.1	Paraliobacillus ryukyuensis
4705	GCA_003315485.1	Marinomonas rhizomae
4706	GCA_003315595.1	Pedobacter miscanthi
4707	GCA_003315775.1	Megasphaera hexanoica
4708	GCA_003315795.1	Spongiactinospora rosea
4709	GCA_003316875.1	Aliidiomarina celeris
4710	GCA_003323715.1	Streptomyces diacarni
4711	GCA_003323735.1	Streptomyces reniochalinae
4712	GCA_003323745.1	Sphaerisporangium album
4713	GCA_003324675.1	Paracoccus suum
4714	GCA_003324715.1	Rhodobacter sphaeroides
4715	GCA_003325455.1	Acidipropionibacterium virtanenii
4716	GCA_003332305.1	Microvirga aerophila
4717	GCA_003332325.1	Mycoplasma phocidae
4718	GCA_003332855.1	Sphingomonas ginsengisoli
4719	GCA_003335045.1	Phyllobacterium salinisoli
4720	GCA_003336705.1	Marinobacter litoralis
4721	GCA_003337275.1	Marinomonas foliarum
4722	GCA_003337305.1	Winogradskyella arenosi
